country,region,development,energy,energy_type,group,energy_group,etf,etf_proxy,marketScore,market_score,policyScore,policy_score,macroScore,macro_score,totalScore,total_score,riskLabel,risk_label,alpha,beta,annualized_volatility,gdp,gdp_growth,inflation,debt,debt_to_gdp,fx,fx_volatility,policy_stability,keywords,policy_keywords,news_article_count,macro_source,market_source,policy_source,llm_source,marketWeight,policyWeight,macroWeight,countrySpecificRiskScore,mainRiskDriver,riskDifference,expected_annual_return,estimated_sigma,probPositive,prob5,prob8,prob10,downsideProbability,growth_coefficient,stability_coefficient,risk_coefficient,volatility_coefficient,probability_model_source,llm_interpretation,llm_status,ai,ai_interpretation
Sweden,Europe,Advanced,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,79.77,79.77,60.07,60.07,70.44,70.44,Medium-High,Medium-High,0.00999,0.788,0.2065,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1877,0.4772,0.3351,71.56,Policy Risk,1.12,7.23,0.4556,56.3,52.0,49.3,47.6,43.7,0.3556,0.2069,0.095,0.2384,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,80.69,80.69,60.07,60.07,72.3,72.3,High,High,0.00999,0.788,0.2065,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1872,0.4786,0.3342,72.77,Policy Risk,0.47,6.5,0.4609,55.6,51.3,48.7,47.0,44.4,0.3556,0.2069,0.0971,0.2384,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,85.89,85.89,60.07,60.07,83.79,83.79,High,High,0.00559,2.335,0.4534,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2693,0.4356,0.2951,82.07,Policy Risk,-1.72,-1.01,0.7407,49.5,46.8,45.2,44.1,50.5,0.3556,0.2069,0.1098,0.4853,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,82.01,82.01,60.07,60.07,69.52,69.52,Medium-High,Medium-High,0.01085,-0.035,0.2125,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1599,0.4962,0.3438,72.1,Policy Risk,2.58,7.27,0.459,56.3,52.0,49.4,47.6,43.7,0.3556,0.2069,0.094,0.2444,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,82.93,82.93,60.07,60.07,70.33,70.33,Medium-High,Medium-High,0.01085,-0.035,0.2125,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1595,0.4976,0.3429,72.8,Policy Risk,2.47,7.18,0.4613,56.2,51.9,49.3,47.6,43.8,0.3556,0.2069,0.0949,0.2444,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,82.77,82.77,60.07,60.07,70.9,70.9,Medium-High,Medium-High,0.01085,-0.035,0.2125,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1596,0.4973,0.3431,72.96,Policy Risk,2.06,6.68,0.4629,55.7,51.4,48.9,47.1,44.3,0.3556,0.2069,0.0955,0.2444,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,89.81,89.81,60.07,60.07,72.57,72.57,High,High,0.01085,-0.035,0.2125,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1564,0.5074,0.3362,76.56,Policy Risk,3.99,5.99,0.4677,55.1,50.8,48.3,46.6,44.9,0.3556,0.2069,0.0974,0.2444,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,84.73,84.73,60.07,60.07,72.98,72.98,High,High,0.00999,0.788,0.2065,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1851,0.4845,0.3304,74.57,Policy Risk,1.59,6.81,0.4629,55.8,51.6,49.0,47.3,44.2,0.3556,0.2069,0.0978,0.2384,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,81.53,81.53,60.07,60.07,77.4,77.4,High,High,0.02258,1.183,0.2638,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2067,0.468,0.3252,75.74,Policy Risk,-1.66,20.98,0.5328,65.3,61.8,59.6,58.2,34.7,0.3556,0.2069,0.1027,0.2957,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,82.73,82.73,60.07,60.07,72.12,72.12,High,High,0.00999,0.788,0.2065,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1861,0.4816,0.3323,73.43,Policy Risk,1.31,6.69,0.4604,55.8,51.5,48.9,47.1,44.2,0.3556,0.2069,0.0969,0.2384,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,86.13,86.13,60.07,60.07,75.16,75.16,High,High,0.00999,0.788,0.2065,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1843,0.4865,0.3291,76.09,Policy Risk,0.93,5.86,0.4691,55.0,50.7,48.2,46.5,45.0,0.3556,0.2069,0.1002,0.2384,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Sweden,Europe,Advanced,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,77.77,77.77,60.07,60.07,70.02,70.02,Medium-High,Medium-High,0.00999,0.788,0.2065,0.8201,0.8201,2.8358,35,35,9.5713,9.5713,62.0702,"ban, tariff","ban, tariff",75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1888,0.4742,0.337,70.65,Policy Risk,0.63,7.25,0.4544,56.3,52.0,49.3,47.6,43.7,0.3556,0.2069,0.0945,0.2384,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,75.33,75.33,49.68,49.68,69.96,69.96,Medium-High,Medium-High,0.00722,0.89,0.2335,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1909,0.4641,0.345,67.59,Policy Risk,-2.37,3.97,0.4765,53.3,49.1,46.6,45.0,46.7,0.454,0.1999,0.1,0.2622,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,74.77,74.77,49.68,49.68,60.92,60.92,Medium-High,Medium-High,0.01443,0.578,0.1736,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1776,0.471,0.3514,63.15,Policy Risk,2.23,14.09,0.3907,64.1,59.2,56.2,54.2,35.9,0.454,0.1999,0.09,0.2023,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,76.49,76.49,49.68,49.68,61.88,61.88,Medium-High,Medium-High,0.01443,0.578,0.1736,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1767,0.4736,0.3496,64.21,Policy Risk,2.33,13.96,0.3935,63.9,59.0,56.0,54.0,36.1,0.454,0.1999,0.091,0.2023,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,74.41,74.41,49.68,49.68,65.89,65.89,Medium-High,Medium-High,0.00999,0.788,0.2065,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1867,0.4654,0.3479,65.29,Policy Risk,-0.6,7.73,0.4378,57.0,52.5,49.8,47.9,43.0,0.454,0.1999,0.0955,0.2352,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,73.21,73.21,49.68,49.68,65.35,65.35,Medium-High,Medium-High,0.00999,0.788,0.2065,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1873,0.4636,0.3491,64.62,Policy Risk,-0.73,7.97,0.4363,57.2,52.7,50.0,48.1,42.8,0.454,0.1999,0.0949,0.2352,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,74.13,74.13,49.68,49.68,67.22,67.22,Medium-High,Medium-High,0.00999,0.788,0.2065,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1868,0.465,0.3482,65.81,Policy Risk,-1.41,7.25,0.4416,56.5,52.0,49.3,47.5,43.5,0.454,0.1999,0.097,0.2352,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,79.33,79.33,49.68,49.68,78.7,78.7,High,High,0.00559,2.335,0.4534,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2688,0.4237,0.3075,75.77,Policy Risk,-2.93,-0.2,0.7213,49.9,47.1,45.5,44.4,50.1,0.454,0.1999,0.1097,0.4821,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,75.45,75.45,49.68,49.68,64.44,64.44,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1596,0.4822,0.3582,64.91,Policy Risk,0.47,8.0,0.4397,57.2,52.7,50.0,48.2,42.8,0.454,0.1999,0.0939,0.2412,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,76.37,76.37,49.68,49.68,65.24,65.24,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1592,0.4836,0.3572,65.59,Policy Risk,0.35,7.92,0.442,57.1,52.6,49.9,48.1,42.9,0.454,0.1999,0.0948,0.2412,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,76.21,76.21,49.68,49.68,65.81,65.81,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1593,0.4833,0.3574,65.76,Policy Risk,-0.05,7.42,0.4436,56.6,52.2,49.5,47.7,43.4,0.454,0.1999,0.0954,0.2412,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,83.25,83.25,49.68,49.68,67.48,67.48,Medium-High,Medium-High,0.01085,-0.035,0.2125,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1561,0.4937,0.3502,69.27,Policy Risk,1.79,6.74,0.4484,56.0,51.5,48.9,47.1,44.0,0.454,0.1999,0.0973,0.2412,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,78.17,78.17,49.68,49.68,67.9,67.9,Medium-High,Medium-High,0.00999,0.788,0.2065,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1847,0.471,0.3443,67.56,Policy Risk,-0.34,7.56,0.4436,56.8,52.3,49.6,47.8,43.2,0.454,0.1999,0.0977,0.2352,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,74.97,74.97,49.68,49.68,72.31,72.31,High,High,0.02258,1.183,0.2638,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2063,0.4548,0.3389,68.94,Policy Risk,-3.37,21.76,0.5135,66.4,62.8,60.6,59.1,33.6,0.454,0.1999,0.1026,0.2925,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,76.17,76.17,49.68,49.68,67.03,67.03,Medium-High,Medium-High,0.00999,0.788,0.2065,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1857,0.4681,0.3462,66.45,Policy Risk,-0.58,7.43,0.4411,56.7,52.2,49.5,47.7,43.3,0.454,0.1999,0.0968,0.2352,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,79.57,79.57,49.68,49.68,70.08,70.08,Medium-High,Medium-High,0.00999,0.788,0.2065,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.184,0.4731,0.3429,69.08,Policy Risk,-1.0,6.62,0.4498,55.9,51.4,48.8,47.0,44.1,0.454,0.1999,0.1002,0.2352,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Poland,Europe,Emerging,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,71.21,71.21,49.68,49.68,64.93,64.93,Medium-High,Medium-High,0.00999,0.788,0.2065,3.0284,3.0284,3.7906,60.4544,60.4544,8.6169,8.6169,59.9731,ban,ban,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1884,0.4605,0.3511,63.74,Policy Risk,-1.19,7.99,0.4351,57.3,52.7,50.0,48.2,42.7,0.454,0.1999,0.0944,0.2352,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,72.93,72.93,100.0,100.0,84.34,84.34,High,High,0.00722,0.89,0.2335,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.146,0.3385,0.5155,88.08,Macro Risk,3.74,-9.59,0.8336,45.4,43.1,41.6,40.7,54.6,0.1,0.102,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,72.37,72.37,100.0,100.0,75.3,75.3,High,High,0.01443,0.578,0.1736,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1447,0.3384,0.5169,84.71,Macro Risk,9.41,0.73,0.8078,50.4,47.9,46.4,45.4,49.6,0.1,0.102,0.1116,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,74.09,74.09,100.0,100.0,76.25,76.25,High,High,0.01443,0.578,0.1736,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1447,0.3402,0.5151,85.41,Macro Risk,9.16,0.57,0.8105,50.3,47.8,46.3,45.4,49.7,0.1,0.102,0.1127,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,72.01,72.01,100.0,100.0,80.27,80.27,High,High,0.00999,0.788,0.2065,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1456,0.3377,0.5167,86.42,Macro Risk,6.15,-5.82,0.822,47.2,44.8,43.3,42.4,52.8,0.1,0.102,0.1171,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,70.81,70.81,100.0,100.0,79.73,79.73,High,High,0.00999,0.788,0.2065,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1456,0.3364,0.518,85.99,Macro Risk,6.26,-5.56,0.8204,47.3,44.9,43.4,42.5,52.7,0.1,0.102,0.1165,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,71.73,71.73,100.0,100.0,81.59,81.59,High,High,0.00999,0.788,0.2065,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1456,0.3374,0.517,86.85,Macro Risk,5.26,-6.35,0.8257,46.9,44.5,43.1,42.2,53.1,0.1,0.102,0.1186,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,76.93,76.93,100.0,100.0,93.08,93.08,High,High,0.00559,2.335,0.4534,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1801,0.329,0.4909,92.41,Macro Risk,-0.67,-13.17,0.8586,43.9,41.6,40.3,39.4,56.1,0.1,0.102,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,73.05,73.05,100.0,100.0,78.81,78.81,High,High,0.01085,-0.035,0.2125,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.143,0.3398,0.5172,86.16,Macro Risk,7.35,-5.49,0.8178,47.3,44.9,43.4,42.5,52.7,0.1,0.102,0.1155,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Turkiye,Europe/Middle East,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,73.97,73.97,100.0,100.0,79.62,79.62,High,High,0.01085,-0.035,0.2125,3.3276,3.3276,58.5065,26.6192,26.6192,25.5655,25.5655,30.5858,tax,tax,75,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.143,0.3408,0.5162,86.63,Macro Risk,7.01,-5.61,0.8201,47.3,44.9,43.4,42.5,52.7,0.1,0.102,0.1164,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
